ParticipantID,Condition,Nametag,Intro,Pronoun_Pair,T_Pronoun,C_Pronoun,T_ID,TrialID,Transcription,He,His,She,Her,They,Their,Disfluency,MultiplePronouns,PronounProduced,Accuracy
3_121,intro,0,1,HS_HS,she,he,17,intro_list6_critical11_she,Taylor gave the spoon to her sister.,0,0,0,1,0,0,0,0,her,1
3_121,intro,0,1,HS_HS,she,he,17,intro_list6_critical12_she,Taylor gave the broccoli to her brother.,0,0,0,1,0,0,0,0,her,1
3_121,intro,0,1,HS_HS,she,he,17,intro_list6_critical13_she,Uh Alex gave the egg to their -- to her brother.,0,0,0,1,0,1,1,1,her,1
3_121,intro,0,1,HS_HS,she,he,17,intro_list6_critical14_she,Taylor gave the strawberry to her sister.,0,0,0,1,0,0,0,0,her,1
3_121,intro,0,1,HS_HS,she,he,17,intro_list6_critical15_she,Taylor gave the pineapple to her brother.,0,0,0,1,0,0,0,0,her,1
3_121,intro,0,1,HS_T,she,they,17,intro_list6_critical16_she,Taylor gave a banana to her sister.,0,0,0,1,0,0,0,0,her,1
3_121,intro,0,1,HS_T,she,they,17,intro_list6_critical17_she,Taylor gave some bacon to her sister.,0,0,0,1,0,0,0,0,her,1
3_121,intro,0,1,HS_T,she,they,17,intro_list6_critical18_she,Taylor gave some ice cream to her brother.,0,0,0,1,0,0,0,0,her,1
3_121,intro,0,1,HS_T,she,they,17,intro_list6_critical19_she,Taylor gave the carrot to th -- her sister.,0,0,0,1,0,0,1,0,her,1
3_121,intro,0,1,HS_T,she,they,17,intro_list6_critical20_she,Taylor gave the lemon to her brother.,0,0,0,1,0,0,0,0,her,1
3_121,intro,0,1,T_HS,they,she,18,intro_list6_critical21_they,Jordan gave the pizza to their brother.,0,0,0,0,0,1,0,0,their,1
3_121,intro,0,1,T_HS,they,she,18,intro_list6_critical22_they,Jordan gave the plate to their sister.,0,0,0,0,0,1,0,0,their,1
3_121,intro,0,1,T_HS,they,she,18,intro_list6_critical23_they,Jordan gave the orange to their sister.,0,0,0,0,0,1,0,0,their,1
3_121,intro,0,1,T_HS,they,she,18,intro_list6_critical24_they,Jordan gave the potato to their brother.,0,0,0,0,0,1,0,0,their,1
3_121,intro,0,1,T_HS,they,she,18,intro_list6_critical25_they,Jordan gave the apple to their sister.,0,0,0,0,0,1,0,0,their,1
3_121,intro,0,1,T_HS,they,he,18,intro_list6_critical26_they,Jordan gave the onion to their brothers.,0,0,0,0,0,1,0,0,their,1
3_121,intro,0,1,T_HS,they,he,18,intro_list6_critical27_they,Jordan gave some watermelon to their brother.,0,0,0,0,0,1,0,0,their,1
3_121,intro,0,1,T_HS,they,he,18,intro_list6_critical28_they,Jordan gave the knife to their sister.,0,0,0,0,0,1,0,0,their,1
3_121,intro,0,1,T_HS,they,he,18,intro_list6_critical29_they,Jordan gave a cookie to their brother.,0,0,0,0,0,1,0,0,their,1
3_121,intro,0,1,T_HS,they,he,18,intro_list6_critical30_they,Jordan gave a tomato to their sister.,0,0,0,0,0,1,0,0,their,1
3_122,neither,0,0,HS_HS,he,she,1,neither_list1_critical01_he,Alex gave the candy bar to his brother.,0,1,0,0,0,0,0,0,his,1
3_122,neither,0,0,HS_HS,he,she,1,neither_list1_critical02_he,Alex gave the apples to his sister.,0,1,0,0,0,0,0,0,his,1
3_122,neither,0,0,HS_HS,he,she,1,neither_list1_critical03_he,Alex gave the apricot to his sister.,0,1,0,0,0,0,0,0,his,1
3_122,neither,0,0,HS_HS,he,she,1,neither_list1_critical04_he,Alex gave the pumpkin to his brother.,0,1,0,0,0,0,0,0,his,1
3_122,neither,0,0,HS_HS,he,she,1,neither_list1_critical05_he,Alex gave the bread to his sister.,0,1,0,0,0,0,0,0,his,1
3_122,neither,0,0,HS_T,he,they,1,neither_list1_critical06_he,Alex gave the corn to his brother.,0,1,0,0,0,0,0,0,his,1
3_122,neither,0,0,HS_T,he,they,1,neither_list1_critical07_he,Alex gave the fruit to his brother.,0,1,0,0,0,0,0,0,his,1
3_122,neither,0,0,HS_T,he,they,1,neither_list1_critical08_he,Alex gave the blueberries to his sister.,0,1,0,0,0,0,0,0,his,1
3_122,neither,0,0,HS_T,he,they,1,neither_list1_critical09_he,Alex gave the pear to his sister.,0,1,0,0,0,0,0,0,his,1
3_122,neither,0,0,HS_T,he,they,1,neither_list1_critical10_he,Alex gave the drink to his brother.,0,1,0,0,0,0,0,0,his,1
3_122,neither,0,0,HS_HS,she,he,2,neither_list1_critical11_she,Sam gave the spoon to her sister.,0,0,0,1,0,0,0,0,her,1
3_122,neither,0,0,HS_HS,she,he,2,neither_list1_critical12_she,Sam gave the broccoli to her brother.,0,0,0,1,0,0,0,0,her,1
3_122,neither,0,0,HS_HS,she,he,2,neither_list1_critical13_she,Sam gave the egg to her brother.,0,0,0,1,0,0,0,0,her,1
3_122,neither,0,0,HS_HS,she,he,2,neither_list1_critical14_she,Sam gave the strawberry to her sister.,0,0,0,1,0,0,0,0,her,1
3_122,neither,0,0,HS_HS,she,he,2,neither_list1_critical15_she,Sam gave the pineapple to her brother.,0,0,0,1,0,0,0,0,her,1
3_122,neither,0,0,HS_T,she,they,2,neither_list1_critical16_she,Sam gave the banana to her sister.,0,0,0,1,0,0,0,0,her,1
3_122,neither,0,0,HS_T,she,they,2,neither_list1_critical17_she,Sam gave the bacon to her sister.,0,0,0,1,0,0,0,0,her,1
3_122,neither,0,0,HS_T,she,they,2,neither_list1_critical18_she,Sam gave the ice cream cone to her brother.,0,0,0,1,0,0,0,0,her,1
3_122,neither,0,0,HS_T,she,they,2,neither_list1_critical19_she,Sam gave the carrot to her sister.,0,0,0,1,0,0,0,0,her,1
3_122,neither,0,0,HS_T,she,they,2,neither_list1_critical20_she,Sam gave the lemon to her brother.,0,0,0,1,0,0,0,0,her,1
3_122,neither,0,0,T_HS,they,she,3,neither_list1_critical21_they,Taylor gave the slice of pizza to his brother.,0,1,0,0,0,0,0,0,his,0
3_122,neither,0,0,T_HS,they,she,3,neither_list1_critical22_they,Taylor gave the plate to his sister.,0,1,0,0,0,0,0,0,his,0
3_122,neither,0,0,T_HS,they,she,3,neither_list1_critical23_they,Taylor gave the orange to his sister.,0,1,0,0,0,0,0,0,his,0
3_122,neither,0,0,T_HS,they,she,3,neither_list1_critical24_they,Taylor gave the potato to his brother.,0,1,0,0,0,0,0,0,his,0
3_122,neither,0,0,T_HS,they,she,3,neither_list1_critical25_they,Taylor gave the apple to his sister.,0,1,0,0,0,0,0,0,his,0
3_122,neither,0,0,T_HS,they,he,3,neither_list1_critical26_they,Taylor gave the onion to his brother.,0,1,0,0,0,0,0,0,his,0
3_122,neither,0,0,T_HS,they,he,3,neither_list1_critical27_they,Taylor gave the watermelon to his brother.,0,1,0,0,0,0,0,0,his,0
3_122,neither,0,0,T_HS,they,he,3,neither_list1_critical28_they,Taylor gave the knife to his sister.,0,1,0,0,0,0,0,0,his,0
3_122,neither,0,0,T_HS,they,he,3,neither_list1_critical29_they,Taylor gave the cookie to his brother.,0,1,0,0,0,0,0,0,his,0
3_122,neither,0,0,T_HS,they,he,3,neither_list1_critical30_they,Taylor gave the tomato to his sister.,0,1,0,0,0,0,0,0,his,0
3_123,neither,0,0,HS_HS,he,she,7,neither_list3_critical01_he,Jaime gave the candy to his brother.,0,1,0,0,0,0,0,0,his,1
3_123,neither,0,0,HS_HS,he,she,7,neither_list3_critical02_he,Jaime gave the cherries to his sister.,0,1,0,0,0,0,0,0,his,1
3_123,neither,0,0,HS_HS,he,she,7,neither_list3_critical03_he,Jaime gave the avocado to his sister.,0,1,0,0,0,0,0,0,his,1
3_123,neither,0,0,HS_HS,he,she,7,neither_list3_critical04_he,Jaime gave the pumpkin to his brother.,0,1,0,0,0,0,0,0,his,1
3_123,neither,0,0,HS_HS,he,she,7,neither_list3_critical05_he,Jaime gave the slice of bread to his sister.,0,1,0,0,0,0,0,0,his,1
3_123,neither,0,0,HS_T,he,they,7,neither_list3_critical06_he,Jaime gave the ear of corn to his brother.,0,1,0,0,0,0,0,0,his,1
3_123,neither,0,0,HS_T,he,they,7,neither_list3_critical07_he,Jaime gave the fruit to his brother.,0,1,0,0,0,0,0,0,his,1
3_123,neither,0,0,HS_T,he,they,7,neither_list3_critical08_he,Jaime gave the bunch of grapes to his sister.,0,1,0,0,0,0,0,0,his,1
3_123,neither,0,0,HS_T,he,they,7,neither_list3_critical09_he,Jaime gave the pear to his sister.,0,1,0,0,0,0,0,0,his,1
3_123,neither,0,0,HS_T,he,they,7,neither_list3_critical10_he,Jaime gave the orange juice to his brother.,0,1,0,0,0,0,0,0,his,1
3_123,neither,0,0,HS_HS,she,he,8,neither_list3_critical11_she,Alex gave the spoon to her sister.,0,0,0,1,0,0,0,0,her,1
3_123,neither,0,0,HS_HS,she,he,8,neither_list3_critical12_she,Alex gave the broccoli to her brother.,0,0,0,1,0,0,0,0,her,1
3_123,neither,0,0,HS_HS,she,he,8,neither_list3_critical13_she,Alex gave the egg to her brother.,0,0,0,1,0,0,0,0,her,1
3_123,neither,0,0,HS_HS,she,he,8,neither_list3_critical14_she,Alex gave the strawberry to her sister.,0,0,0,1,0,0,0,0,her,1
3_123,neither,0,0,HS_HS,she,he,8,neither_list3_critical15_she,Alex gave the pineapple to her brother.,0,0,0,1,0,0,0,0,her,1
3_123,neither,0,0,HS_T,she,they,8,neither_list3_critical16_she,Alex gave the banana to her sister.,0,0,0,1,0,0,0,0,her,1
3_123,neither,0,0,HS_T,she,they,8,neither_list3_critical17_she,Alex gave the bacon to her sister.,0,0,0,1,0,0,0,0,her,1
3_123,neither,0,0,HS_T,she,they,8,neither_list3_critical18_she,Alex gave the ice cream cone to her brother.,0,0,0,1,0,0,0,0,her,1
3_123,neither,0,0,HS_T,she,they,8,neither_list3_critical19_she,Alex gave the carrot to her sister.,0,0,0,1,0,0,0,0,her,1
3_123,neither,0,0,HS_T,she,they,8,neither_list3_critical20_she,Alex gave the lemon to her brother.,0,0,0,1,0,0,0,0,her,1
3_123,neither,0,0,T_HS,they,she,9,neither_list3_critical21_they,Casey gave the slice of pizza to their brother.,0,0,0,0,0,1,0,0,their,1
3_123,neither,0,0,T_HS,they,she,9,neither_list3_critical22_they,Casey gave the plate to their sister.,0,0,0,0,0,1,0,0,their,1
3_123,neither,0,0,T_HS,they,she,9,neither_list3_critical23_they,Casey gave the orange to their sister.,0,0,0,0,0,1,0,0,their,1
3_123,neither,0,0,T_HS,they,she,9,neither_list3_critical24_they,Casey gave the potato to their brother.,0,0,0,0,0,1,0,0,their,1
3_123,neither,0,0,T_HS,they,she,9,neither_list3_critical25_they,Casey gave the apple to their sister.,0,0,0,0,0,1,0,0,their,1
3_123,neither,0,0,T_HS,they,he,9,neither_list3_critical26_they,Casey gave the onion to their brother.,0,0,0,0,0,1,0,0,their,1
3_123,neither,0,0,T_HS,they,he,9,neither_list3_critical27_they,Casey gave the watermelon to their brother.,0,0,0,0,0,1,0,0,their,1
3_123,neither,0,0,T_HS,they,he,9,neither_list3_critical29_they,Casey gave the cookie to their brother.,0,0,0,0,0,1,0,0,their,1
3_123,neither,0,0,T_HS,they,he,9,neither_list3_critical30_they,Casey gave the tomato to their sister.,0,0,0,0,0,1,0,0,their,1
3_124,neither,0,0,HS_HS,he,she,1,neither_list1_critical01_he,Alex gave the chocolate to their brother.,0,0,0,0,0,1,0,0,their,0
3_124,neither,0,0,HS_HS,he,she,1,neither_list1_critical02_he,Alex gave the cherries to his sister.,0,1,0,0,0,0,0,0,his,1
3_124,neither,0,0,HS_HS,he,she,1,neither_list1_critical03_he,Alex gave the avocado to his sister.,0,1,0,0,0,0,0,0,his,1
3_124,neither,0,0,HS_HS,he,she,1,neither_list1_critical04_he,Alex gave the pumpkin to his brother.,0,1,0,0,0,0,0,0,his,1
3_124,neither,0,0,HS_HS,he,she,1,neither_list1_critical05_he,Alex gave the bread to his sister.,0,1,0,0,0,0,0,0,his,1
3_124,neither,0,0,HS_T,he,they,1,neither_list1_critical06_he,Alex gave the corn to his brother.,0,1,0,0,0,0,0,0,his,1
3_124,neither,0,0,HS_T,he,they,1,neither_list1_critical07_he,Alex gave the kiwi to his brother.,0,1,0,0,0,0,0,0,his,1
3_124,neither,0,0,HS_T,he,they,1,neither_list1_critical08_he,Alex gave the grapes to his sister.,0,1,0,0,0,0,0,0,his,1
3_124,neither,0,0,HS_T,he,they,1,neither_list1_critical09_he,Alex gave the pear to his sister.,0,1,0,0,0,0,0,0,his,1
3_124,neither,0,0,HS_T,he,they,1,neither_list1_critical10_he,Alex gave the orange juice to his brother.,0,1,0,0,0,0,0,0,his,1
3_124,neither,0,0,HS_HS,she,he,2,neither_list1_critical11_she,Sam gave the spoon to her sister.,0,0,0,1,0,0,0,0,her,1
3_124,neither,0,0,HS_HS,she,he,2,neither_list1_critical12_she,Sam gave the broccoli to her brother.,0,0,0,1,0,0,0,0,her,1
3_124,neither,0,0,HS_HS,she,he,2,neither_list1_critical13_she,Sam gave the egg to her brother.,0,0,0,1,0,0,0,0,her,1
3_124,neither,0,0,HS_HS,she,he,2,neither_list1_critical14_she,Sam gave the strawberry to her sister.,0,0,0,1,0,0,0,0,her,1
3_124,neither,0,0,HS_HS,she,he,2,neither_list1_critical15_she,Sam gave the pineapple to her brother.,0,0,0,1,0,0,0,0,her,1
3_124,neither,0,0,HS_T,she,they,2,neither_list1_critical16_she,Sam gave the banana to her sister.,0,0,0,1,0,0,0,0,her,1
3_124,neither,0,0,HS_T,she,they,2,neither_list1_critical17_she,Sam gave the bacon to her sister.,0,0,0,1,0,0,0,0,her,1
3_124,neither,0,0,HS_T,she,they,2,neither_list1_critical18_she,Sam gave the ice cream cone to her brother.,0,0,0,1,0,0,0,0,her,1
3_124,neither,0,0,HS_T,she,they,2,neither_list1_critical19_she,Sam gave the carrot to her sister.,0,0,0,1,0,0,0,0,her,1
3_124,neither,0,0,HS_T,she,they,2,neither_list1_critical20_she,Sam gave the lemon to her brother.,0,0,0,1,0,0,0,0,her,1
3_124,neither,0,0,T_HS,they,she,3,neither_list1_critical21_they,Taylor gave the pizza to his brother.,0,1,0,0,0,0,0,0,his,0
3_124,neither,0,0,T_HS,they,she,3,neither_list1_critical22_they,Taylor gave the plate to his sister.,0,1,0,0,0,0,0,0,his,0
3_124,neither,0,0,T_HS,they,she,3,neither_list1_critical23_they,Taylor gave the orange to his sister.,0,1,0,0,0,0,0,0,his,0
3_124,neither,0,0,T_HS,they,she,3,neither_list1_critical24_they,Taylor gave the potato to his brother.,0,1,0,0,0,0,0,0,his,0
3_124,neither,0,0,T_HS,they,she,3,neither_list1_critical25_they,Taylor gave the apple to his sister.,0,1,0,0,0,0,0,0,his,0
3_124,neither,0,0,T_HS,they,he,3,neither_list1_critical26_they,Taylor gave the onion to his brother.,0,1,0,0,0,0,0,0,his,0
3_124,neither,0,0,T_HS,they,he,3,neither_list1_critical27_they,Taylor gave the watermelon to his brother.,0,1,0,0,0,0,0,0,his,0
3_124,neither,0,0,T_HS,they,he,3,neither_list1_critical28_they,Taylor gave the knife to his sister.,0,1,0,0,0,0,0,0,his,0
3_124,neither,0,0,T_HS,they,he,3,neither_list1_critical29_they,Taylor gave the cookie to his brother.,0,1,0,0,0,0,0,0,his,0
3_124,neither,0,0,T_HS,they,he,3,neither_list1_critical30_they,Taylor gave the tomato to his sister.,0,1,0,0,0,0,0,0,his,0
3_125,neither,0,0,HS_HS,he,she,13,neither_list5_critical01_he,Casey gave the chocolate to his brother.,0,1,0,0,0,0,0,0,his,1
3_125,neither,0,0,HS_HS,he,she,13,neither_list5_critical02_he,Casey gave the cherries to his sister.,0,1,0,0,0,0,0,0,his,1
3_125,neither,0,0,HS_HS,he,she,13,neither_list5_critical03_he,Casey gave the avocado to his sister.,0,1,0,0,0,0,0,0,his,1
3_125,neither,0,0,HS_HS,he,she,13,neither_list5_critical04_he,Casey gave the pumpkin to his brother.,0,1,0,0,0,0,0,0,his,1
3_125,neither,0,0,HS_HS,he,she,13,neither_list5_critical05_he,Casey gave the toast to his sister.,0,1,0,0,0,0,0,0,his,1
3_125,neither,0,0,HS_T,he,they,13,neither_list5_critical06_he,Casey gave the corn to his brother.,0,1,0,0,0,0,0,0,his,1
3_125,neither,0,0,HS_T,he,they,13,neither_list5_critical07_he,Casey gave the kiwi to his brother.,0,1,0,0,0,0,0,0,his,1
3_125,neither,0,0,HS_T,he,they,13,neither_list5_critical08_he,Casey gave the grapes to his sister.,0,1,0,0,0,0,0,0,his,1
3_125,neither,0,0,HS_T,he,they,13,neither_list5_critical09_he,Casey gave the pear to his sister.,0,1,0,0,0,0,0,0,his,1
3_125,neither,0,0,HS_T,he,they,13,neither_list5_critical10_he,Casey gave the orange juice to his brother.,0,1,0,0,0,0,0,0,his,1
3_125,neither,0,0,HS_HS,she,he,14,neither_list5_critical11_she,Jaime gave the spoon to her sister.,0,0,0,1,0,0,0,0,her,1
3_125,neither,0,0,HS_HS,she,he,14,neither_list5_critical12_she,Jaime gave the broccoli to her brother.,0,0,0,1,0,0,0,0,her,1
3_125,neither,0,0,HS_HS,she,he,14,neither_list5_critical13_she,Jaime gave the egg to her brother.,0,0,0,1,0,0,0,0,her,1
3_125,neither,0,0,HS_HS,she,he,14,neither_list5_critical14_she,Jaime gave the strawberry to her sister.,0,0,0,1,0,0,0,0,her,1
3_125,neither,0,0,HS_HS,she,he,14,neither_list5_critical15_she,Jaime gave the pineapple to her brother.,0,0,0,1,0,0,0,0,her,1
3_125,neither,0,0,HS_T,she,they,14,neither_list5_critical16_she,Jaime gave the banana to her sister.,0,0,0,1,0,0,0,0,her,1
3_125,neither,0,0,HS_T,she,they,14,neither_list5_critical17_she,Jaime gave the bacon to her sister.,0,0,0,1,0,0,0,0,her,1
3_125,neither,0,0,HS_T,she,they,14,neither_list5_critical18_she,Jaime gave the ice cream to her brother.,0,0,0,1,0,0,0,0,her,1
3_125,neither,0,0,HS_T,she,they,14,neither_list5_critical19_she,Jaime gave the carrot to her sister.,0,0,0,1,0,0,0,0,her,1
3_125,neither,0,0,HS_T,she,they,14,neither_list5_critical20_she,Jaime gave the lemon to her brother.,0,0,0,1,0,0,0,0,her,1
3_125,neither,0,0,T_HS,they,she,15,neither_list5_critical21_they,Alex gave the pizza to her brother.,0,0,0,1,0,0,0,0,her,0
3_125,neither,0,0,T_HS,they,she,15,neither_list5_critical22_they,Alex gave the plate to her sister.,0,0,0,1,0,0,0,0,her,0
3_125,neither,0,0,T_HS,they,she,15,neither_list5_critical23_they,Alex gave the orange to her sister.,0,0,0,1,0,0,0,0,her,0
3_125,neither,0,0,T_HS,they,she,15,neither_list5_critical24_they,Alex gave the potato to her brother.,0,0,0,1,0,0,0,0,her,0
3_125,neither,0,0,T_HS,they,she,15,neither_list5_critical25_they,Alex gave the apple to her sister.,0,0,0,1,0,0,0,0,her,0
3_125,neither,0,0,T_HS,they,he,15,neither_list5_critical26_they,Alex gave the onion to her brother.,0,0,0,1,0,0,0,0,her,0
3_125,neither,0,0,T_HS,they,he,15,neither_list5_critical27_they,Alex gave the watermelon to her brother.,0,0,0,1,0,0,0,0,her,0
3_125,neither,0,0,T_HS,they,he,15,neither_list5_critical28_they,Alex gave the knife to her sister.,0,0,0,1,0,0,0,0,her,0
3_125,neither,0,0,T_HS,they,he,15,neither_list5_critical29_they,Alex gave the cookie to her brother.,0,0,0,1,0,0,0,0,her,0
3_125,neither,0,0,T_HS,they,he,15,neither_list5_critical30_they,Alex gave the tomato to her sister.,0,0,0,1,0,0,0,0,her,0
3_127,both,1,1,HS_HS,he,she,13,both_list5_critical01_he,Casey gave the chocolate to his brother.,0,1,0,0,0,0,0,0,his,1
3_127,both,1,1,HS_HS,he,she,13,both_list5_critical02_he,Casey gave the cherries to his sister.,0,1,0,0,0,0,0,0,his,1
3_127,both,1,1,HS_HS,he,she,13,both_list5_critical03_he,Casey gave the avocado to his sister.,0,1,0,0,0,0,0,0,his,1
3_127,both,1,1,HS_HS,he,she,13,both_list5_critical04_he,Casey gave the pumpkin to his brother.,0,1,0,0,0,0,0,0,his,1
3_127,both,1,1,HS_HS,he,she,13,both_list5_critical05_he,Casey gave the toast to his sister.,0,1,0,0,0,0,0,0,his,1
3_127,both,1,1,HS_T,he,they,13,both_list5_critical06_he,Casey gave the corn to h-- his brother.,0,1,0,0,0,0,1,0,his,1
3_127,both,1,1,HS_T,he,they,13,both_list5_critical07_he,Casey gave the kiwi fruit to his brother.,0,1,0,0,0,0,0,0,his,1
3_127,both,1,1,HS_T,he,they,13,both_list5_critical08_he,Casey gave the grapes to his sister.,0,1,0,0,0,0,0,0,his,1
3_127,both,1,1,HS_T,he,they,13,both_list5_critical09_he,Casey gave the pear to his sister.,0,1,0,0,0,0,0,0,his,1
3_127,both,1,1,HS_T,he,they,13,both_list5_critical10_he,Casey gave the orange juice to his brother.,0,1,0,0,0,0,0,0,his,1
3_127,both,1,1,HS_HS,she,he,14,both_list5_critical11_she,Jaime gave the spoon to her sister.,0,0,0,1,0,0,0,0,her,1
3_127,both,1,1,HS_HS,she,he,14,both_list5_critical12_she,Jaime gave the broccoli to her brother.,0,0,0,1,0,0,0,0,her,1
3_127,both,1,1,HS_HS,she,he,14,both_list5_critical13_she,Jaime gave the egg to her brother.,0,0,0,1,0,0,0,0,her,1
3_127,both,1,1,HS_HS,she,he,14,both_list5_critical14_she,Jaime gave the strawberry to her sister.,0,0,0,1,0,0,0,0,her,1
3_127,both,1,1,HS_HS,she,he,14,both_list5_critical15_she,Jaime gave the pineapple to -- to her brother.,0,0,0,1,0,0,1,0,her,1
3_127,both,1,1,HS_T,she,they,14,both_list5_critical16_she,Jaime gave the banana to her sister.,0,0,0,1,0,0,0,0,her,1
3_127,both,1,1,HS_T,she,they,14,both_list5_critical17_she,Jaime gave the bacon to her sister.,0,0,0,1,0,0,0,0,her,1
3_127,both,1,1,HS_T,she,they,14,both_list5_critical18_she,Jaime gave the ice cream to her brother.,0,0,0,1,0,0,0,0,her,1
3_127,both,1,1,HS_T,she,they,14,both_list5_critical19_she,Jaime gave the carrot to her sister.,0,0,0,1,0,0,0,0,her,1
3_127,both,1,1,HS_T,she,they,14,both_list5_critical20_she,Jaime gave the lemon to her brother.,0,0,0,1,0,0,0,0,her,1
3_127,both,1,1,T_HS,they,she,15,both_list5_critical21_they,Alex gave the pizza to their brother.,0,0,0,0,0,1,0,0,their,1
3_127,both,1,1,T_HS,they,she,15,both_list5_critical22_they,Alex gave the -- saucer -- to -- their sister.,0,0,0,0,0,1,1,0,their,1
3_127,both,1,1,T_HS,they,she,15,both_list5_critical23_they,Alex gave the orange to their sister.,0,0,0,0,0,1,0,0,their,1
3_127,both,1,1,T_HS,they,she,15,both_list5_critical24_they,Alex gave the potato to their brother.,0,0,0,0,0,1,0,0,their,1
3_127,both,1,1,T_HS,they,she,15,both_list5_critical25_they,Alex gave the apple to their sister.,0,0,0,0,0,1,0,0,their,1
3_127,both,1,1,T_HS,they,he,15,both_list5_critical26_they,Alex gave the onion to their brother.,0,0,0,0,0,1,0,0,their,1
3_127,both,1,1,T_HS,they,he,15,both_list5_critical27_they,Alex gave the watermelon to their brother.,0,0,0,0,0,1,0,0,their,1
3_127,both,1,1,T_HS,they,he,15,both_list5_critical28_they,Alex gave the knife to their sister.,0,0,0,0,0,1,0,0,their,1
3_127,both,1,1,T_HS,they,he,15,both_list5_critical29_they,Alex gave the cookie to her brother.,0,0,0,1,0,0,0,0,her,0
3_127,both,1,1,T_HS,they,he,15,both_list5_critical30_they,Alex gave the tomato to their sister.,0,0,0,0,0,1,0,0,their,1
3_128,intro,0,1,HS_HS,he,she,4,intro_list2_critical01_he,Jordan gave the chocolate to his brother.,0,1,0,0,0,0,0,0,his,1
3_128,intro,0,1,HS_HS,he,she,4,intro_list2_critical02_he,Jordan gave the cherries to his sister.,0,1,0,0,0,0,0,0,his,1
3_128,intro,0,1,HS_HS,he,she,4,intro_list2_critical03_he,Jordan gave the avocado to his sister.,0,1,0,0,0,0,0,0,his,1
3_128,intro,0,1,HS_HS,he,she,4,intro_list2_critical04_he,Jordan gave the pumpkin to his brother.,0,1,0,0,0,0,0,0,his,1
3_128,intro,0,1,HS_HS,he,she,4,intro_list2_critical05_he,Jordan gave the bread to his sister.,0,1,0,0,0,0,0,0,his,1
3_128,intro,0,1,HS_T,he,they,4,intro_list2_critical06_he,Jordan gave the corn to his brother.,0,1,0,0,0,0,0,0,his,1
3_128,intro,0,1,HS_T,he,they,4,intro_list2_critical07_he,Jordan gave the kiwi to his brother.,0,1,0,0,0,0,0,0,his,1
3_128,intro,0,1,HS_T,he,they,4,intro_list2_critical08_he,Jordan gave the grapes to his sister.,0,1,0,0,0,0,0,0,his,1
3_128,intro,0,1,HS_T,he,they,4,intro_list2_critical09_he,Jordan gave the peach to his sister.,0,1,0,0,0,0,0,0,his,1
3_128,intro,0,1,HS_T,he,they,4,intro_list2_critical10_he,Jordan gave the orange juice to his brother.,0,1,0,0,0,0,0,0,his,1
3_128,intro,0,1,HS_HS,she,he,5,intro_list2_critical11_she,Casey gave the spoon to her sister.,0,0,0,1,0,0,0,0,her,1
3_128,intro,0,1,HS_HS,she,he,5,intro_list2_critical13_she,Casey gave the egg to her brother.,0,0,0,1,0,0,0,0,her,1
3_128,intro,0,1,HS_HS,she,he,5,intro_list2_critical14_she,Casey gave the strawberry to her sister.,0,0,0,1,0,0,0,0,her,1
3_128,intro,0,1,HS_HS,she,he,5,intro_list2_critical15_she,Casey gave the pineapple to her brother.,0,0,0,1,0,0,0,0,her,1
3_128,intro,0,1,HS_T,she,they,5,intro_list2_critical16_she,Casey gave the banana to her sister.,0,0,0,1,0,0,0,0,her,1
3_128,intro,0,1,HS_T,she,they,5,intro_list2_critical17_she,Casey gave the bacon to her sister.,0,0,0,1,0,0,0,0,her,1
3_128,intro,0,1,HS_T,she,they,5,intro_list2_critical18_she,Casey gave the ice cream to her brother.,0,0,0,1,0,0,0,0,her,1
3_128,intro,0,1,HS_T,she,they,5,intro_list2_critical19_she,Casey gave the carrot to her sister.,0,0,0,1,0,0,0,0,her,1
3_128,intro,0,1,HS_T,she,they,5,intro_list2_critical20_she,Casey gave the lemon to her brother.,0,0,0,1,0,0,0,0,her,1
3_128,intro,0,1,T_HS,they,she,6,intro_list2_critical21_they,Jaime gave the pizza to their brother.,0,0,0,0,0,1,0,0,their,1
3_128,intro,0,1,T_HS,they,she,6,intro_list2_critical22_they,Jaime gave the plate to their sister.,0,0,0,0,0,1,0,0,their,1
3_128,intro,0,1,T_HS,they,she,6,intro_list2_critical23_they,Jaime gave the orange to their sister.,0,0,0,0,0,1,0,0,their,1
3_128,intro,0,1,T_HS,they,she,6,intro_list2_critical24_they,Jaime gave the potato to their brother.,0,0,0,0,0,1,0,0,their,1
3_128,intro,0,1,T_HS,they,she,6,intro_list2_critical25_they,Jaime gave the apple to their sister.,0,0,0,0,0,1,0,0,their,1
3_128,intro,0,1,T_HS,they,he,6,intro_list2_critical26_they,Jaime gave the onion to their brother.,0,0,0,0,0,1,0,0,their,1
3_128,intro,0,1,T_HS,they,he,6,intro_list2_critical27_they,Jaime gave the watermelon to their brother.,0,0,0,0,0,1,0,0,their,1
3_128,intro,0,1,T_HS,they,he,6,intro_list2_critical28_they,Jaime gave the butter knife to their sister.,0,0,0,0,0,1,0,0,their,1
3_128,intro,0,1,T_HS,they,he,6,intro_list2_critical29_they,Jaime gave the cookie to their brother.,0,0,0,0,0,1,0,0,their,1
3_128,intro,0,1,T_HS,they,he,6,intro_list2_critical30_they,Jaime gave the tomato to their sister.,0,0,0,0,0,1,0,0,their,1
3_129,intro,0,1,HS_HS,he,she,4,intro_list2_critical01_he,Jordan gave the chocolate to his brother.,0,1,0,0,0,0,0,0,his,1
